Hierarchy,Title,Space,Releases (roll-up),Releases,Team (roll-up),Team,Assignee,Reporter,Sprint (roll-up),Sprint,Target start date,Target end date,Due date (roll-up),Due date,Story points (roll-up),Story points,Parent,Priority,Labels,Components,Work item key,Work item status,Goal,Goal status,Idea,Progress (%),Progress completed (sp),Progress remaining (sp),Progress (%) work item count (IC),To do IC,In progress IC,Done IC,Total IC,Start date (roll-up),Start date,MoSCoW,T-shirt Size,DA Team,SNOW reference no.,Business Dept,Estimate (T-shirt size),BusinessValue,Business unit
Epic,DMND0004034 Collections Deck - Portfolio Statistics Overview (1.1),Data Office,,,DO - COPS,DO - COPS,Anton Van Der Walt,Sean Murray,COPS FY26-Q4-S5,,,,25-Mar-26,,3,,Legacy Decommissioning (SAS & AUPANALYTICS02),Medium,,"Squad COPS, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-4512,In Progress,,,,90,27,3,91.67,1,0,11,12,12-Mar-26,,,X-Large (> 6 weeks),,DMND0004034,Operations,,,
Epic,DMND0004034 Collections Deck - Portfolio Statistics Detail View (1.2),Data Office,,,DO - COPS,DO - COPS,Anton Van Der Walt,Sean Murray,COPS FY26-Q4-S3,,,,25-Feb-26,,5,,Legacy Decommissioning (SAS & AUPANALYTICS02),Medium,,"Squad COPS, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-4525,Backlog,,,,100,5,0,25,3,0,1,4,12-Feb-26,,,X-Large (> 6 weeks),,DMND0004034,Operations,,,
Epic,DMND0004034 Collections Deck - Total Portfolio Report (1.3),Data Office,,,DO - COPS,DO - COPS,Anton Van Der Walt,Sean Murray,COPS FY26-Q4-S3,,,,25-Feb-26,,10,,Legacy Decommissioning (SAS & AUPANALYTICS02),Medium,,"Squad COPS, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-4529,Backlog,,,,50,5,5,16.67,5,0,1,6,12-Feb-26,,,X-Large (> 6 weeks),,DMND0004034,Operations,,,
Epic,DMND0004034 Collections Deck - Collections Operations Trend Report (7.2),Data Office,,,DO - COPS,DO - COPS,Anton Van Der Walt,Sean Murray,COPS FY26-Q4-S3,,,,25-Feb-26,,5,,Legacy Decommissioning (SAS & AUPANALYTICS02),Medium,,"Squad COPS, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-4533,Backlog,,,,100,5,0,20,4,0,1,5,12-Feb-26,,,X-Large (> 6 weeks),,DMND0004034,Operations,,,
Epic,DMND0004034 Collections Deck - Write Off Account Summary (4.1),Data Office,,,,DO - COPS,Anton Van Der Walt,Sean Murray,,,,,,,,,Legacy Decommissioning (SAS & AUPANALYTICS02),Medium,,"Squad COPS, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-4535,Backlog,,,,0,0,0,0,4,0,0,4,,,,X-Large (> 6 weeks),,DMND0004034,Operations,,,
Epic,DMND0004089 - Migrate the Glass's vehicle spec table to EDMP for ESP model run,Data Office,,,,,,Anette Hon,,,,,,,,,Vanguard Demands (Data Office),Medium,,"Squad Vanguard, BAU - Funding, Demands - BAU",DA-4557,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004089,Risk,,,Risk Management
Epic,RFI Migration - NDC Dashboard,Data Office,,,,DO - MPD - Pricing and Analytics,Akshay Lamba,Anju Unnithan,,,,,,,1,,RFI Migration,Medium,,"Project - Funding, RFI Migration - CC, Squad MPD",DA-4601,In Progress,,,,0,0,1,0,2,0,0,2,,,,,,,,,,
Epic,RFI Migration - Big Power BI (List),Data Office,,,DO - MPD - Pricing and Analytics,DO - MPD - Pricing and Analytics,Melly Silviany,Anju Unnithan,"Gemba FY26-Q4-S2, RFI Migration Christmas Sprint, RFI Migration FY26 Q4 S3",,,,24-Feb-26,,30,,RFI Migration,Medium,,Squad MPD,DA-4603,In Progress,,,,3.23,1,30,12.5,6,1,1,8,19-Dec-25,,,,,,,,,
Epic,RFI Migration - TFA Awards Dashboard,Data Office,,,DO - MPD - Pricing and Analytics,DO - MPD - Pricing and Analytics,Noch So,Anju Unnithan,"RFI Migration Christmas Sprint, RFI Migration FY26 Q4 S3",,,,24-Feb-26,,27,,RFI Migration,Medium,,Squad MPD,DA-4604,In Progress,,,,3.57,1,27,14.29,4,2,1,7,19-Dec-25,,,,,,,,,
Epic,RFI Migration - Value Chain Dashboard,Data Office,,,,DO - MPD - Pricing and Analytics,Gaurav Rawat,Anju Unnithan,,,,,,,,,RFI Migration,Medium,,Squad MPD,DA-4606,In Progress,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,RFI Migration - GFV Leads Dashboard,Data Office,,,,DO - MPD - Pricing and Analytics,Dheeraj Anand,Anju Unnithan,,,,,,,,,RFI Migration,Medium,,Squad MPD,DA-4607,In Progress,,,,100,1,0,100,0,0,1,1,,,,,,,,,,
Epic,RFI Migration - F&I Efficiency Dashboard,Data Office,,,,DO - MPD - Pricing and Analytics,Akshay Lamba,Anju Unnithan,,,,,,,24,,RFI Migration,Medium,,Squad MPD,DA-4608,In Progress,,,,7.69,2,24,22.22,6,1,2,9,,,,,,,,,,
Epic,RFI Migration - Retention Dashboard,Data Office,,,,DO - MPD - Pricing and Analytics,Dheeraj Anand,Anju Unnithan,,,,,,,,,RFI Migration,Medium,,Squad MPD,DA-4609,In Progress,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,RFI Migration - Leakage Dashboard,Data Office,,,DO - MPD - Pricing and Analytics,DO - MPD - Pricing and Analytics,Akshay Lamba,Anju Unnithan,,,,,,,17,,RFI Migration,Medium,,Squad MPD,DA-4610,In Progress,,,,15,3,17,25,4,2,2,8,,,,,,,,,,
Epic,RFI Migration - Wholesale Dashboard,Data Office,,,,DO - MPD - Pricing and Analytics,,Anju Unnithan,,,,,,,,,RFI Migration,Medium,,Squad MPD,DA-4611,Done,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,RFI Migration - Lexus Report,Data Office,,,,DO - MPD - Pricing and Analytics,,Anju Unnithan,,,,,,,,,RFI Migration,Medium,,Squad MPD,DA-4612,In Progress,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,RFI Migration - COSI Tree Reporting,Data Office,,,,DO - MPD - Pricing and Analytics,,Anju Unnithan,,,,,,,,,RFI Migration,Medium,,Squad MPD,DA-4613,In Progress,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Asset Recovery - Phase 2: Pre-Ingestion Testing & Validation,Data Office,,,,DO - COPS,Sean Murray,Sean Murray,,,,,,14-Mar-26,,,Asset Management Asset Recovery Project,Medium,,"Squad COPS, Project - Funding, AMAR - CC, DO Q4 COPS Planning",DA-4631,In Progress,,,,100,37,0,95,1,0,19,20,,,,,,,,,,
Epic,Asset Recovery - Phase 2: Ingestion Development,Data Office,,,"DO - COPS, DO - Vanguard",DO - COPS,Sean Murray,Sean Murray,"COPS FY26-Q4-S3, COPS FY26-Q4-S4, COPS FY26-Q4-S5, COPS FY27-Q1-S1, COPS FY27-Q1-S2, COPS FY27-Q1-S3, COPS FY27-Q1-S4, Vanguard FY26-Q4-S3",,,,,14-Mar-26,115,,Asset Management Asset Recovery Project,Medium,,"Squad COPS, Project - Funding, AMAR - CC, DO Q4 COPS Planning",DA-4654,Backlog,,,,41.41,53,75,47.37,13,7,18,38,,,Must Have,,,,,,,
Epic,Asset Recovery - Phase 2: Ingestion Testing,Data Office,,,"DO - COPS, DO - Vanguard",DO - COPS,Sean Murray,Sean Murray,"COPS FY26-Q4-S3, COPS FY26-Q4-S4, COPS FY26-Q4-S5, COPS FY27-Q1-S1, COPS FY27-Q1-S2, COPS FY27-Q1-S3, Vanguard FY26-Q4-S4",,,,,14-Mar-26,33,,Asset Management Asset Recovery Project,Medium,,"Squad COPS, Project - Funding, AMAR - CC, DO Q4 COPS Planning",DA-4655,Backlog,,,,3.03,1,32,20,16,4,5,25,,,,,,,,,,
Epic,Gemba Feature Template,Data Office,,,,,,Mark Pavkovic,,,,,,,,,,Medium,,Squad Gemba,DA-4711,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Gemba Squad Continuous Improvement,Data Office,,,,DO - Gemba,,Mark Pavkovic,,,,,,,,,,Medium,,"Squad Gemba, BAU - Funding, Other - BAU",DA-4727,Backlog,,,,100,3,0,100,0,0,2,2,,,,,,,,,,
Epic,DMND0004143 - Update Early Collections Alfa/Quest PowerBI reports,Data Office,,,,Data Office [EXT],Philip Troop,Parteek Gabba,,,,,,,,,,Lowest,,Squad COPS,DA-5028,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004143,,,,Operations
Epic,DMND0004138 SOX Audit data request | Retail B11-03,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Lowest,,,DA-5029,Blocked,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004138,,,,Operations
Epic,"DMND0004140	Tables/columns into EDMP",Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,,DA-5030,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004140,,,,Market & Partner Development
Epic,"DMND0004141	Improve flexibility and efficiency in Used GFV implementation",Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,,DA-5031,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004141,,,,Risk Management
Epic,"DMND0003507	Miles export for Full Service lease",Data Office,,,,DO - DataCruiser,Philip Troop,Parteek Gabba,,,,,,,,,DataCruiser Demands (Data Office),Medium,,"Squad DataCruiser, DO FY27 Q1 DataCruiser Planning",DA-5032,Backlog,,,,0,0,0,0,0,0,0,0,,,,Medium (2 - 4 weeks),,DMND0003507,,,,Market & Partner Development
Epic,DMND0003267 Biportal needs a new host due to End of life SharePoint Server 2013 (PRB0043268),Data Office,,,DO - Gemba,DO - Gemba,Sheldon Johnston,Anette Hon,"Gemba FY26-Q4-S1, Gemba FY26-Q4-S3, Gemba FY26-Q4-S5, Gemba Q3S5, Gemba Q3S6",,,,25-Mar-26,,8,,IT and Data Office Demands,Medium,PPSR,"Squad Gemba, BAU - Funding, Demands - BAU, DO Q4 Gemba Planning, DO FY27 Q1 Gemba Planning",DA-5050,In Progress,,,,52.94,9,8,60,2,0,3,5,26-Nov-25,,Could Have,,BI Reporting,DMND0003267,IT,,,Information Technology
Epic,Business Classification in Party,Data Office,,,,,Evgeni Soroka,Len Asprey,,,,,,,,,Preferred Enterprise Dataset - Party Canonical,High,Data_Architecture,Squad COPS,DA-5098,In Progress,,,,0,0,0,0,0,0,0,0,,,Must Have,,,,,,,
Epic,DMND0003533 - Migrate Hardship data extract to Azure EDMP,Data Office,,,DO - Vanguard,DO - Vanguard,Jyothi Bodasakurti,Bindu Baddepudi,"Vanguard FY27 Q1 S2, Vanguard FY27 Q1 S3, Vanguard FY27 Q1 S4, Vanguard FY27 Q1 S5, Vanguard FY27 Q1 S6",,,,23-Jun-26,,,,Hardship including CMT Remediation,Medium,,"Squad Vanguard, BAU - Funding, Demands - BAU, DO FY27 Q1 Vanguard Planning",DA-5116,Backlog,,,,0,0,0,6.25,15,0,1,16,15-Apr-26,,Must Have,,,DMND0003533,,,,
Epic,DMND0004176 Month-end snapshot for ALFA Tables ,Data Office,,,,,,Anette Hon,,,,,,,,,DataCruiser Demands (Data Office),Low,,"Squad DataCruiser, BAU - Funding, Demands - BAU",DA-5135,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004176,Corporate,,,Corporate Services
Epic,Data Integration - B2B APIs consuming CDR operational database,Data Office,,,,DO - Vanguard,Matthew Lewis,Bindu Baddepudi,,,,,,,,,Consumer Data Rights CDR Project,Medium,,,DA-5157,Selected for Development,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Pipelines - Reverse ETL for CDR operational database,Data Office,,,,,Jyothi Bodasakurti,Bindu Baddepudi,,,,,,,,,Consumer Data Rights CDR Project,Medium,,,DA-5159,Selected for Development,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Setup UAT environments for E2E testing,Data Office,,,,DO - Vanguard,Matthew Lewis,Bindu Baddepudi,,,,,,,,,Consumer Data Rights CDR Project,Medium,,,DA-5160,Selected for Development,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,CDR - End to End Testing,Data Office,,,DO - Vanguard,,Matthew Lewis,Bindu Baddepudi,"Vanguard FY26-Q4-S4, Vanguard FY26-Q4-S5",,,,25-Mar-26,,11,,Consumer Data Rights CDR Project,Medium,,"Squad Vanguard, CDR - CC",DA-5161,Backlog,,,,27.27,3,8,33.33,0,2,1,3,,,Must Have,,,,,,,
Epic,CDR - Production Deployment Activities,Data Office,,,,DO - Vanguard,Matthew Lewis,Bindu Baddepudi,,,,,,,,,Consumer Data Rights CDR Project,Medium,,,DA-5162,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,CDR - Post go-live data support ,Data Office,,,,DO - Vanguard,Matthew Lewis,Bindu Baddepudi,,,,,,,,,Consumer Data Rights CDR Project,Medium,,,DA-5163,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,PRB0043356 Missing data columns for Two AML Reports,Data Office,,,,DO - Vanguard,Gaurav Singh,Sheldon Johnston,,,,,,,,3,Data Office Problem Tickets,Medium,,"Squad Vanguard, BAU - Funding, Engineering - Practice, DO Q4 Vanguard Planning, DO FY27 Q1 Engineering Practice Planning",DA-5214,Blocked,,,,0,0,3,0,0,0,0,0,,5-Dec-25,Must Have,Small (< 2 weeks),Engineering,PRB0043356,Internal Audit,,,Internal Audit
Epic,DMND0004180 Risk Managers Round Table (RMRT) Reporting - Due January 2026,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,,DA-5217,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004180,,,,Risk Management
Epic,RFI Migration - Training Dashboard,Data Office,,,,DO - MPD - Pricing and Analytics,Melly Silviany,Gaurav Rawat,,,,,,,25,,RFI Migration,Medium,,"Project - Funding, RFI Migration - CC, Squad MPD",DA-5296,In Progress,,,,3.85,1,25,10,9,0,1,10,,,,,,,,,,
Epic,Asset Recovery - Phase 2: Semantic Data Model Development,Data Office,,,DO - COPS,DO - COPS,Sean Murray,Sean Murray,COPS FY27-Q1-S1,,,,,14-Mar-26,3,,Asset Management Asset Recovery Project,Medium,,"Squad COPS, Project - Funding, AMAR - CC, DO Q4 COPS Planning, DO Q3 Planned",DA-5322,Backlog,,,,0,0,3,0,7,0,0,7,,,,,,,,,,
Epic,RFI Migration - Value Chain Dashboard,Data Office,,,,DO - MPD - Pricing and Analytics,Gaurav Rawat,Gaurav Rawat,RFI Migration Christmas Sprint,,,,12-Feb-26,,13,,RFI Migration,Medium,,"Project - Funding, RFI Migration - CC, Squad MPD",DA-5398,In Progress,,,,45.83,11,13,33.33,5,1,3,9,19-Dec-25,,,,,,,,,
Epic,FY26 Christmas Service Requests,Data Office,,,,Data Office,Mark Pavkovic,Mark Pavkovic,,,,,,,,,Incidents & Service Requests,Medium,,"BAU - Funding, Service Requests - BAU",DA-5413,Backlog,,,,100,5,0,100,0,0,1,1,,,Must Have,,,,,,,
Epic,FY26 Christmas Incidents,Data Office,,,,Data Office,Mark Pavkovic,Mark Pavkovic,,,,,,,,,Incidents & Service Requests,Medium,,"BAU - Funding, Incidents - BAU",DA-5414,Backlog,,,,0,0,0,0,0,0,0,0,,,Must Have,,,,,,,
Epic,FY26-Q4 Gemba | BAU / Service Requests,Data Office,,,DO - Gemba,DO - Gemba,Mark Pavkovic,Mark Pavkovic,"Gemba FY26-Q4-S3, Gemba FY26-Q4-S4, Gemba FY26-Q4-S5",,,,25-Mar-26,,9,,Incidents & Service Requests,Medium,,"Squad Gemba, BAU - Funding, Service Requests - BAU",DA-5433,Backlog,,,,91.18,31,3,60.47,16,1,26,43,12-Feb-26,,Must Have,,,,,,,
Epic,FY26-Q4 DataCruiser Service Requests,Data Office,,,DO - DataCruiser,,,Mark Pavkovic,"DataCruiser FY26-Q4-S1, DataCruiser FY26-Q4-S3, DataCruiser FY26-Q4-S4",,,,11-Mar-26,,8,,Incidents & Service Requests,Medium,,,DA-5434,Backlog,,,,39.13,4.5,7,61.54,5,0,8,13,12-Feb-26,,,,,,,,,
Epic,DMND0004200 Better handling of KINTO pipeline failures & data updates in eDMP,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,,DA-5504,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004200,,,,Market & Partner Development
Epic,"DMND0004197 Genesys/Verint: Configuration automation for Queues, Campaign and activity mappings",Data Office,,,,,Asif Iftikhar,Parteek Gabba,,,,,,,,,,Medium,,,DA-5505,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004197,,,,Data Office
Epic,DMND0004161 TEX finance data file review for Toyota Go finance integration,Data Office,,,DO - Gemba,DO - Gemba,Sheldon Johnston,Parteek Gabba,"Gemba FY26-Q4-S3, Gemba FY26-Q4-S4, Gemba FY26-Q4-S5",,,,,,6,,Gemba Demands (Data Office),High,,"Squad Gemba, BAU - Funding, Demands - BAU, DO Q4 Gemba Planning, DO FY27 Q1 DataCruiser Planning",DA-5220,In Progress,,,,72.22,13,5,71.43,1,1,5,7,26-Feb-26,,Should Have,Medium (2 - 4 weeks),,DMND0004161,Dealer Distribution & Market & Partner,,,Market & Partner Development
Epic,Repointing DS BAU Scripts post UC Migration,Data Office,,,,DO - Gemba,Chuhan Wu,Parul Oberai,,,,,,,,,,Medium,Q1FY26,"Data Science - Practice, DO Q4 Gemba Planning, DO Q4 Vanguard Planning",DA-5549,Backlog,,,,100,1,0,100,0,0,1,1,,,Should Have,,Data Science,,,,,
Epic,DMND0004212 - Forwarded Dated Initial Termination Date Issue for ALFA Contracts in Securitization,Data Office,,,,DO - Gemba,Farhad Kardan,Farhad Kardan,,,,,,,,2,,Medium,,Squad Gemba,DA-5566,Done,,,,100,2,0,0,0,0,0,0,,,,,,,,,,
Epic,BAU-FinAvE for RBP monitoring March 2026,Data Office,,,"DO - Gemba, DO - Vanguard",DO - Gemba,Chuhan Wu,Chuhan Wu,"Gemba FY26-Q4-S3, Gemba FY26-Q4-S4, Gemba FY26-Q4-S5, Gemba FY27-Q1-S1, TFA Kanban Board, Vanguard FY26-Q4-S4, Vanguard FY26-Q4-S5",,,,15-Apr-26,,22,,Data Science BAU Work,Medium,,"BAU - Funding, DO Q4 Gemba Planning, Other - BAU",DA-5579,Backlog,,,,59.09,13,9,54.55,5,0,6,11,8-Dec-22,,Must Have,,,,,,,
Epic,Q4 - NSREQ COPS Quarter 4 Service Requests,Data Office,,,DO - COPS,Data Office,Greg Collocott,Sean Murray,"COPS FY26-Q4-S3, COPS FY26-Q4-S4, COPS FY26-Q4-S5, COPS Quarter 3 Sprint 5, COPS Quarter 3 Sprint 6",,,,25-Mar-26,,102,,Incidents & Service Requests,Medium,COPS,"Squad COPS, BAU - Funding, Service Requests - BAU",DA-5597,Backlog,,,,58.14,75,54,72.06,13,6,49,68,25-Nov-25,,,,,,,,,
Epic,Reporting DS BAU Scripts post UC Migration,Data Office,,,,DO - Vanguard,Alan Zhu,Alan Zhu,,,,,,,,,,Medium,,"Squad Vanguard, BAU - Funding, Data Science - Practice",DA-5613,Backlog,,,,0,0,0,0,0,0,0,0,,,Wont Have,,,,,,,
Epic,SAP S/4 Hana: POC to determine SAP EDMP integration (Not required),Data Office,,,"DO - Architecture Practice, DO - DataCruiser",DO - DataCruiser,Philip Troop,Ihab Emam,DataCruiser FY26-Q4-S3,,,,,,,,Kizuna - SAP (HANA) Upgrade,Low,"DataCruiser, Hana","Squad DataCruiser, Project - Funding, SAP4HANA - CC, Data Architecture - Practice",DA-2247,Done,,,,100,44,0,100,0,0,22,22,,5-Aug-25,Must Have,,Data Architecture,,,,,
Epic,Alfa Pipeline - Data Pipeline/Platform Solution Design,Data Office,,,"Data Office, DO - COPS, DO - Vanguard",DO - COPS,Atul Sharma,Sean Murray,"COPS FY26-Q4-S2, COPS FY26-Q4-S3, COPS FY26-Q4-S4, COPS FY26-Q4-S5",,,,25-Mar-26,,37,,Alfa Pipeline Optimisation,Medium,,"Squad COPS, Domain - Funding, Alfa - CC, Engineering - Practice",DA-5687,Backlog,,,,55.81,24,19,50,5,3,8,16,29-Jan-26,,Must Have,,,,,,,
Epic,Alfa Pipeline - Design for Data Transformation and Processing,Data Office,,,DO - COPS,,Atul Sharma,Sean Murray,COPS FY26-Q4-S4,,,,11-Mar-26,,13,,Alfa Pipeline Optimisation,Medium,,"Squad COPS, Domain - Funding, Alfa - CC, Engineering - Practice",DA-5688,Backlog,,,,100,13,0,100,0,0,2,2,26-Feb-26,,Must Have,,,,,,,
Epic,Alfa Pipeline - Data Ingestion Development,Data Office,,,"Data Office, DO - COPS, DO - Vanguard",DO - COPS,Atul Sharma,Sean Murray,"COPS FY26-Q4-S4, COPS FY26-Q4-S5, Vanguard FY26-Q4-S3",,,,25-Mar-26,,22,,Alfa Pipeline Optimisation,Medium,,"Squad COPS, Domain - Funding, Alfa - CC, Engineering - Practice",DA-5689,Backlog,,,,54.55,12,10,58.33,3,2,7,12,12-Feb-26,,Must Have,,,,,,,
Epic,Data Cruiser | Enterprise ODS solution POC,Data Office,,,DO - DataCruiser,DO - DataCruiser,Philip Troop,Prerna Sharma,"DataCruiser FY26-Q4-S3, DataCruiser FY26-Q4-S4",,,,,31-Mar-26,8,,POR-93 Operational Data Services ODS,Medium,,"Project - Funding, DO Q4 DataCruiser Planning",DA-5698,In Progress,,,,61.54,8,5,88.89,1,0,8,9,,,Must Have,,,,,,,
Epic,DMND0004218 - Adding SMS Data to Settlements & Pre-Verification Dashboard,Data Office,,,,,Asif Iftikhar,Parteek Gabba,,,,,,,,,,Lowest,,Squad COPS,DA-5879,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004218,Operations,,,Operations
Epic,DMND0004208 Monthly Snapshot of wholesale tables in EDMP,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,,DA-5880,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004208,,,,Corporate Services
Epic,DMND0004225 - Verint and Genesys Data in EDMP,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Lowest,,,DA-5881,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004225,,,,Operations
Epic,DMND0004221 Historical Data Reconciliation in EDMP For Pega Cases,Data Office,,,"Data Office, DO - Vanguard",,Philip Troop,Parteek Gabba,"Vanguard FY26-Q4-S2, Vanguard FY26-Q4-S3, Vanguard FY26-Q4-S4, Vanguard FY26-Q4-S5",,,,25-Mar-26,,31,,,Medium,,,DA-5882,Backlog,,,,76.09,35,11,84.21,1,2,16,19,29-Jan-26,,,,,DMND0004221,,,,Data Office
Epic,[DMND0004212] - Forwarded Dated Initial Termination Date Issue for ALFA Contracts,Data Office,,,DO - Gemba,DO - Gemba,Farhad Kardan,Parteek Gabba,Gemba FY26-Q4-S3,,,,25-Feb-26,,4,2,Gemba Demands (Data Office),Medium,,"Squad Gemba, BAU - Funding, Demands - BAU, DO Q4 Gemba Planning",DA-5884,Done,,,,100,6,0,100,0,0,2,2,12-Feb-26,,,,,DMND0004212,,,,Corporate Services
Epic,IDEA0005118 - Move GLASSESDATE. Tmodel specification table to EDMP,Data Office,,,DO - Vanguard,DO - Vanguard,Asif Iftikhar,Bindu Baddepudi,Vanguard FY26-Q4-S3,,,,25-Feb-26,,7,,IT and Data Office Demands,Medium,,"Squad Vanguard, BAU - Funding, Demands - BAU",DA-5922,Backlog,,,,28.57,2,5,66.67,1,0,2,3,12-Feb-26,,Must Have,,,,,,,
Epic,Q4 NSREQ Vanguard Quarter 4 Service Requests,Data Office,,,"DO - COPS, DO - Vanguard",DO - Vanguard,Bindu Baddepudi,Greg Collocott,"COPS FY26-Q4-S5, Vanguard FY26-Q4-S3, Vanguard FY26-Q4-S4, Vanguard FY26-Q4-S5",,,,25-Mar-26,,24,,Incidents & Service Requests,Medium,,"Squad Vanguard, BAU - Funding, Service Requests - BAU",DA-5969,Backlog,,,,64.86,24,13,61.76,12,1,21,34,12-Feb-26,,Must Have,,,,,,,
Epic,CSB-217 - Provide Mazda eQuote data to Mazda,Data Office,,,,DO - Gemba,Philip Troop,Philip Troop,,,,,,,,,Gemba Demands (Data Office),High,,Squad Gemba,DA-6066,Backlog,,,,0,0,0,0,0,0,0,0,,,Must Have,Large (4 - 6 weeks),,,,,,
Epic,Team Capacity FY26 Gemba,Data Office,,,"DO - Gemba, DO - DataCruiser",Data Office,Mark Pavkovic,Mark Pavkovic,Gemba FY26-Q4-S3,,,,25-Feb-26,,,,Team Capacity FY26,Medium,,Squad Gemba,DA-6191,In Progress,,,,0,0,0,60,2,0,3,5,12-Feb-26,,Must Have,,,,,,,
Epic,DMND0003433: Support TMCA's SAP/4 Hanna upgrade,Data Office,,,,DO - Gemba,,Philip Troop,,,,,,,,,Gemba Demands (Data Office),Medium,,"Squad Gemba, BAU - Funding",DA-6223,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0003433,IT,,,Information Technology
Epic,DMND0004241 DocIntel SharePoint - Replacing Syntex models with Autofill Column feature,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,,DA-6270,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004241,,,,Information Technology
Epic,DMND0004247 Move TModelSpecification into EDMP,Data Office,,,DO - Vanguard,,Philip Troop,Parteek Gabba,"Vanguard FY26-Q4-S2, Vanguard FY26-Q4-S3",,,,25-Feb-26,,5,,,Medium,,,DA-6271,Backlog,,,,100,9,0,100,0,0,4,4,29-Jan-26,,,,,DMND0004247,,,,Information Technology
Epic,DMND0004248 - AIV report enhancements,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Lowest,,,DA-6272,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004248,,,,Operations
Epic,CCR-MB | PFR | Analyse Existing Feed,Data Office,,,DO - Gemba,DO - Gemba,,Philip Troop,"Gemba FY26-Q4-S4, Gemba FY27-Q1-S1",,,,15-Apr-26,,50,,CCR-MB - PowerCurve Feed Remediation (PFR),Medium,,"Squad Gemba, Project - Funding, OMNI - CC, DO Q4 Gemba Planning",DA-6319,Backlog,,,,6,3,47,8.33,11,0,1,12,27-Feb-26,,Must Have,,,,,,,
Epic,CCR-MB Investigate and prototype alternative feed options,Data Office,,,DO - Gemba,DO - Gemba,,Philip Troop,,,,,,,13,,CCR-MB - PowerCurve Feed Remediation (PFR),Medium,,"Squad Gemba, Project - Funding, OMNI - CC, DO Q4 Gemba Planning",DA-6324,Backlog,,,,0,0,13,0,2,0,0,2,,,Must Have,,,,,,,
Epic,CCR-MB Deliver PowerCurve to EDMP feed,Data Office,,,,DO - Gemba,,Philip Troop,,,,,,,,,CCR-MB - PowerCurve Feed Remediation (PFR),Medium,,"Squad Gemba, Project - Funding, OMNI - CC, DO Q4 Gemba Planning",DA-6325,Backlog,,,,0,0,0,0,0,0,0,0,,,Must Have,,,,,,,
Epic,Team Capacity FY26 COPS,Data Office,,,"DO - COPS, DO - Vanguard",Data Office,Greg Collocott,Sean Murray,"COPS FY26-Q4-S3, COPS FY26-Q4-S4, COPS FY26-Q4-S5, Vanguard FY26-Q4-S4, Vanguard FY26-Q4-S5",,,,25-Mar-26,,,,Team Capacity FY26,Medium,,Squad COPS,DA-6389,In Progress,,,,0,0,0,77.78,2,0,7,9,12-Feb-26,,,,,,,,,
